,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag,koi_disposition_prediction
4603,0,0,0,0,188.664098,0.0066560000000000005,-0.0066560000000000005,154.3037,0.0193,-0.0193,0.2033,0.2435,-0.2032,5.178999999999999,0.617,-0.617,960.0,138.0,-138.0,2.02,0.26,-0.19,232,0.68,0.29,-0.19,9.4,1,4788,152,-134,4.599,0.059000000000000004,-0.053,0.672,0.084,-0.065,298.3862,45.764229,15.545,Negative
4604,0,0,0,0,75.636309,0.001236,-0.001236,131.9468,0.0116,-0.0116,0.2749,0.1826,-0.2746,2.588,0.43200000000000005,-0.43200000000000005,174.6,32.7,-32.7,1.32,0.58,-0.12,447,9.45,12.09,-2.62,6.0,1,6072,151,-195,4.467,0.047,-0.302,0.9940000000000001,0.435,-0.092,281.32047,47.214809,13.825,Negative
4610,0,0,0,0,5.71966537,5.11e-05,-5.11e-05,131.78146999999998,0.00788,-0.00788,0.1103,0.3589,-0.1103,3.938,0.195,-0.195,19.1,1.8,-1.8,0.82,0.34,-0.29,1479,1131.75,1344.26,-715.95,11.3,1,6356,151,-187,3.985,0.301,-0.212,1.865,0.767,-0.665,296.65967,43.27029,11.331,Positive
4612,0,0,0,0,201.621794,0.007555,-0.007555,261.7721,0.0269,-0.0269,0.1779,0.3135,-0.1778,3.1719999999999997,0.669,-0.669,480.0,109.0,-109.0,2.02,0.81,-0.2,309,2.14,2.54,-0.6,6.8,1,5919,167,-175,4.4830000000000005,0.057,-0.28,0.9229999999999999,0.36700000000000005,-0.09300000000000001,296.19122000000004,44.542122,15.169,Negative
4615,0,0,0,0,24.6777128,0.0005909,-0.0005909,136.5139,0.0152,-0.0152,0.6305,0.0139,-0.4973,5.088,0.52,-0.52,131.3,17.7,-17.7,6.04,0.83,-0.8,1176,451.88,189.38,-141.56,9.0,1,4995,116,-117,3.1180000000000003,0.03,-0.028999999999999998,5.058,0.6970000000000001,-0.6629999999999999,300.83527000000004,44.560660999999996,13.434000000000001,Negative
4618,0,0,0,0,284.699924,0.004635,-0.004635,257.6791,0.0149,-0.0149,0.3145,0.1587,-0.3144,3.7089999999999996,0.826,-0.826,371.1,80.4,-80.4,2.0,0.84,-0.21,293,1.74,2.14,-0.52,7.6,1,6054,156,-193,4.425,0.065,-0.285,1.028,0.43200000000000005,-0.109,288.02945,45.800098,14.402999999999999,Negative
4620,0,0,0,0,402.20968999999997,0.01102,-0.01102,369.5086,0.0168,-0.0168,0.3779,0.0848,-0.3775,5.297999999999999,0.677,-0.677,472.5,68.9,-68.9,10.03,7.04,-3.19,452,9.86,21.7,-5.71,9.5,1,4961,124,-124,3.1310000000000002,0.309,-0.37200000000000005,4.649,3.266,-1.476,299.03528,45.869289,13.66,Negative
4625,0,0,0,0,69.775633,0.003048,-0.003048,147.9367,0.0356,-0.0356,0.3519,0.1331,-0.3174,9.205,0.985,-0.985,140.9,16.8,-16.8,1.19,0.42,-0.16,480,12.52,13.08,-4.08,9.7,1,6224,169,-184,4.413,0.095,-0.258,0.983,0.349,-0.126,291.63892000000004,47.474971999999994,14.333,Negative
4627,0,0,0,0,415.748785,0.006944,-0.006944,510.09961,0.00962,-0.00962,0.1124,0.3472,-0.1124,3.313,0.35200000000000004,-0.35200000000000004,463.7,64.6,-64.6,3.24,2.09,-1.38,283,1.51,3.17,-1.06,9.2,1,5324,179,-147,4.027,0.45899999999999996,-0.327,1.534,0.993,-0.652,298.03403,43.228271,14.03,Negative
4629,0,0,0,0,24.152786399999997,0.00035989999999999997,-0.00035989999999999997,146.4101,0.0122,-0.0122,0.175,0.282,-0.175,4.4510000000000005,0.551,-0.551,78.1,10.2,-10.2,0.97,0.32,-0.13,701,57.15,56.63,-21.54,9.3,1,6223,194,-259,4.3919999999999995,0.087,-0.203,1.095,0.358,-0.154,282.98114,43.300407,13.664000000000001,Negative
4630,0,0,0,0,11.1734401,0.0002168,-0.0002168,142.5962,0.0134,-0.0134,0.268,0.191,-0.268,4.545,0.457,-0.457,61.3,8.0,-8.0,1.4,0.47,-0.28,1279,632.06,635.93,-299.65,9.0,1,7372,231,-334,4.1419999999999995,0.124,-0.20199999999999999,1.7519999999999998,0.581,-0.358,287.93747,43.377659,13.335,Negative
4631,0,0,0,0,428.379308,0.009399,-0.009399,522.3881,0.0118,-0.0118,0.7102,0.0274,-0.5127,4.066,0.465,-0.465,386.6,55.0,-55.0,2.0,0.96,-0.32,236,0.74,1.08,-0.27,7.4,1,5574,172,-138,4.381,0.152,-0.298,0.953,0.45399999999999996,-0.155,294.51031,43.322319,14.105,Negative
4637,0,0,0,0,339.633833,0.008837000000000001,-0.008837000000000001,260.9552,0.0163,-0.0163,0.111,0.313,-0.1109,8.859,0.5529999999999999,-0.5529999999999999,517.8,49.6,-49.6,2.04,0.86,-0.17,250,0.93,1.16,-0.23,12.0,1,5823,154,-167,4.522,0.033,-0.302,0.9009999999999999,0.382,-0.07400000000000001,286.80566,44.63987,14.699000000000002,Negative
4639,0,0,0,0,100.494129,0.001565,-0.001565,153.8021,0.0126,-0.0126,0.0813,0.3756,-0.0811,2.679,0.382,-0.382,57.6,10.4,-10.4,1.33,0.05,-0.06,523,17.64,2.05,-2.26,6.9,1,6018,65,-65,4.0360000000000005,0.013999999999999999,-0.019,1.75,0.06,-0.08,287.3548,45.948662,11.484000000000002,Negative
4640,0,0,0,0,182.453195,0.004504,-0.004504,282.5445,0.0175,-0.0175,0.0792,0.3803,-0.0792,2.721,0.618,-0.618,184.0,46.4,-46.4,1.26,0.5,-0.12,332,2.89,3.33,-0.79,5.2,1,6164,158,-180,4.4830000000000005,0.055,-0.28800000000000003,0.927,0.366,-0.08900000000000001,289.02255,45.926021999999996,13.872,Negative
4643,0,0,0,0,178.266978,0.0028280000000000002,-0.0028280000000000002,229.75413999999998,0.009290000000000001,-0.009290000000000001,0.8859999999999999,0.048,-0.6629999999999999,5.276,0.282,-0.282,1857.0,177.0,-177.0,3.71,0.32,-0.1,241,0.8,0.21,-0.09,12.5,1,4899,77,-87,4.624,0.006999999999999999,-0.063,0.713,0.062,-0.018000000000000002,287.29132000000004,47.598251,15.517999999999999,Positive
4650,0,0,0,0,14.267343900000002,0.00023080000000000003,-0.00023080000000000003,133.9655,0.0127,-0.0127,0.042,0.413,-0.040999999999999995,3.1710000000000003,0.58,-0.58,217.5,29.5,-29.5,1.21,0.29,-0.09,657,44.12,32.09,-11.06,9.0,1,5475,164,-164,4.567,0.03,-0.17,0.8370000000000001,0.2,-0.067,289.72818,43.488239,15.181,Negative
4653,0,0,0,0,7.41505161,2.71e-05,-2.71e-05,133.31055,0.00244,-0.00244,0.9790000000000001,0.032,-0.6990000000000001,2.061,0.13,-0.13,937.0,57.4,-57.4,91.09,4.01,-34.07,2815,14853.21,2978.97,-10090.87,18.3,1,4989,122,-244,2.4419999999999997,0.033,-0.033,18.266,0.804,-6.832000000000001,291.97943,44.695159999999994,13.56,Negative
4655,0,0,0,0,541.04472,0.02119,-0.02119,372.4781,0.0277,-0.0277,0.2387,0.2201,-0.2387,12.47,1.1,-1.1,181.5,21.9,-21.9,1.08,0.48,-0.07,206,0.43,0.56,-0.1,8.8,1,5829,156,-144,4.575,0.03,-0.3,0.802,0.354,-0.057999999999999996,295.59698,44.613892,13.607000000000001,Negative
4659,0,0,0,0,190.90524299999998,0.004446,-0.004446,193.3008,0.0159,-0.0159,0.3708,0.1451,-0.3285,2.529,0.40700000000000003,-0.40700000000000003,227.1,38.8,-38.8,1.73,0.68,-0.27,356,3.81,4.39,-1.4,7.4,1,6098,159,-183,4.321000000000001,0.134,-0.252,1.131,0.444,-0.175,296.97369,45.995209,13.574000000000002,Negative
4665,0,0,0,0,318.25858,0.01126,-0.01126,276.1817,0.0212,-0.0212,0.0281,0.5168,-0.027999999999999997,4.39,1.0,-1.0,756.0,220.0,-220.0,2.03,0.32,-0.15,212,0.48,0.25,-0.11,6.0,1,5108,163,-140,4.596,0.027999999999999997,-0.102,0.759,0.12,-0.057,297.69525,47.605862,15.714,Negative
4666,0,0,0,0,11.006795,0.0002262,-0.0002262,135.9925,0.0176,-0.0176,0.66,0.011000000000000001,-0.507,5.112,0.588,-0.588,146.4,16.6,-16.6,1.34,0.42,-0.19,874,138.34,134.32,-48.96,10.9,1,6091,193,-214,4.4239999999999995,0.07,-0.21,1.047,0.33399999999999996,-0.14300000000000002,287.37807999999995,47.771190999999995,15.355,Negative
4667,0,0,0,0,177.37583,0.01611,-0.01611,169.0841,0.0452,-0.0452,0.0539,0.4063,-0.0539,21.14,1.6,-1.6,459.7,48.5,-48.5,1.96,0.81,-0.17,314,2.29,2.83,-0.6,12.4,1,5849,159,-185,4.5169999999999995,0.034,-0.3,0.919,0.382,-0.077,292.11447000000004,47.729462,15.609000000000002,Negative
4669,0,0,0,0,366.55705,0.01821,-0.01821,238.1402,0.0411,-0.0411,0.1247,0.3304,-0.1246,11.62,0.736,-0.736,582.5,70.0,-70.0,2.63,1.38,-0.32,266,1.18,1.91,-0.4,10.2,1,5857,172,-218,4.4030000000000005,0.073,-0.321,1.1,0.581,-0.132,294.81995,43.471111,15.2,Negative
4670,0,0,0,0,124.88721399999999,0.002758,-0.002758,133.7933,0.0167,-0.0167,0.752,0.031,-0.534,8.599,0.41,-0.41,176.5,15.3,-15.3,1.78,0.49,-0.5,435,8.48,6.91,-4.56,13.3,1,6103,165,-184,4.209,0.264,-0.17600000000000002,1.234,0.342,-0.342,297.29047,43.467789,13.700999999999999,Positive
4673,0,0,0,0,295.958914,0.0019809999999999997,-0.0019809999999999997,138.92548,0.00474,-0.00474,0.024,0.433,-0.024,4.244,0.19,-0.19,464.1,30.5,-30.5,2.1,0.27,-0.26,265,1.17,0.44,-0.34,17.5,1,5505,109,-98,4.386,0.126,-0.094,0.992,0.125,-0.125,298.13864,44.744061,13.344000000000001,Positive
4674,0,0,0,0,120.93866899999999,0.002468,-0.002468,246.252,0.0181,-0.0181,0.011000000000000001,0.433,-0.011000000000000001,8.818,0.358,-0.358,782.1,60.3,-60.3,2.32,0.45,-0.33,333,2.91,1.89,-1.06,15.0,1,5456,207,-189,4.477,0.11199999999999999,-0.138,0.843,0.163,-0.122,298.23278999999997,44.756432000000004,15.54,Positive
4676,0,0,0,0,631.9911599999999,0.006481999999999999,-0.006481999999999999,147.27452,0.007670000000000001,-0.007670000000000001,0.2397,0.2152,-0.2397,2.99,0.301,-0.301,345.6,52.3,-52.3,1.86,0.69,-0.26,210,0.46,0.52,-0.16,7.2,1,5594,185,-161,4.387,0.11900000000000001,-0.24600000000000002,1.006,0.377,-0.14,301.50656000000004,44.711842,13.415,Negative
4680,0,0,0,0,557.92882,0.01085,-0.01085,210.68,0.017,-0.017,0.1034,0.3546,-0.10300000000000001,4.788,0.612,-0.612,262.2,39.4,-39.4,2.97,2.15,-1.82,300,1.92,4.6,-1.67,8.1,1,5553,187,-178,3.805,0.772,-0.36700000000000005,1.844,1.337,-1.127,292.50097999999997,46.037479,13.263,Negative
4682,0,0,0,0,46.969389,0.001233,-0.001233,173.8395,0.0256,-0.0256,0.3246,0.134,-0.3246,1.944,0.319,-0.319,1875.0,343.0,-343.0,7.45,6.28,-4.1,638,39.27,116.32,-32.39,7.1,1,5401,214,-189,3.885,0.657,-0.42200000000000004,1.7169999999999999,1.445,-0.945,294.69489,46.077,16.224,Negative
4684,0,0,0,0,206.801125,0.0026780000000000003,-0.0026780000000000003,246.8488,0.00957,-0.00957,0.6772,0.0065,-0.5143,6.6,0.27399999999999997,-0.27399999999999997,716.0,46.3,-46.3,24.34,1.3,-6.93,675,48.97,8.53,-27.47,16.7,1,5048,72,-190,2.978,0.03,-0.03,8.611,0.46,-2.45,295.87292,46.014462,11.128,Negative
4685,0,0,0,0,14.001906400000001,0.0001819,-0.0001819,136.311,0.0103,-0.0103,0.9747,0.0042,-0.6771,4.257,0.485,-0.485,376.1,46.2,-46.2,17.96,4.83,-0.91,1646,1736.43,1394.57,-288.36,11.6,1,4883,140,-94,2.783,0.028999999999999998,-0.032,6.502000000000001,1.749,-0.32899999999999996,297.59805,46.04377,13.814,Negative
4686,0,0,0,0,425.593391,0.008384,-0.008384,225.3273,0.0164,-0.0164,0.4892,0.0172,-0.4892,3.815,0.6579999999999999,-0.6579999999999999,237.6,47.5,-47.5,2.25,1.2,-0.75,278,1.41,2.31,-0.84,6.5,1,5458,167,-135,4.09,0.33899999999999997,-0.28300000000000003,1.4409999999999998,0.764,-0.48100000000000004,282.68712999999997,47.816978000000006,13.765999999999998,Negative
4687,0,0,0,0,237.819002,0.007031999999999999,-0.007031999999999999,320.1617,0.0186,-0.0186,0.018000000000000002,0.441,-0.018000000000000002,11.324000000000002,0.82,-0.82,614.2,48.4,-48.4,2.55,0.4,-0.18,302,1.98,0.81,-0.37,15.4,1,5878,70,-88,4.4239999999999995,0.054000000000000006,-0.11699999999999999,1.035,0.166,-0.071,294.30466,43.509701,14.573,Negative
4694,0,0,0,0,0.9886684000000001,0.00029130000000000003,-0.00029130000000000003,131.99354,0.00507,-0.00507,0.37200000000000005,0.077,-0.37200000000000005,2.023,0.23800000000000002,-0.23800000000000002,126.6,18.1,-18.1,3.18,0.55,-1.65,3183,24258.04,13028.49,-19374.23,8.7,1,6456,182,-228,3.725,0.527,-0.09300000000000001,2.773,0.479,-1.436,286.29129,44.920082,12.550999999999998,Negative
4696,0,0,0,0,114.12716,0.00164,-0.00164,226.87991,0.008870000000000001,-0.008870000000000001,0.7092,0.2727,-0.4676,1.719,0.273,-0.273,974.0,180.0,-180.0,2.76,5.2,-0.23,295,1.79,15.02,-0.42,6.3,1,4816,149,-116,4.508,0.069,-0.836,0.823,1.551,-0.067,295.18097,46.179401,15.982999999999999,Negative
4699,0,0,0,0,2.64181261,2.0600000000000003e-05,-2.0600000000000003e-05,132.53191999999999,0.00576,-0.00576,0.608,0.35700000000000004,-0.385,2.127,0.22,-0.22,70.0,6.7,-6.7,0.59,0.01,-0.03,834,114.08,14.4,-19.57,12.7,1,4147,82,-82,4.601,0.042,-0.006999999999999999,0.6829999999999999,0.013999999999999999,-0.036000000000000004,285.63629,46.247269,14.137,Positive
4701,0,0,0,0,583.8531,0.01404,-0.01404,362.1416,0.0209,-0.0209,0.5925,0.3162,-0.3295,5.09,1.2,-1.2,491.0,171.0,-171.0,1.97,0.71,-0.12,196,0.35,0.37,-0.07,5.4,1,5591,153,-148,4.559,0.021,-0.266,0.86,0.309,-0.055,293.91037,48.192081,14.857000000000001,Negative
4702,0,0,0,0,72.782432,0.001405,-0.001405,188.2117,0.0148,-0.0148,0.1157,0.3389,-0.1155,3.7260000000000004,0.46299999999999997,-0.46299999999999997,245.8,35.4,-35.4,11.19,0.71,-2.99,924,172.28,33.84,-92.7,8.5,1,5099,72,-188,3.0210000000000004,0.03,-0.03,7.317,0.465,-1.956,296.5499,48.186661,13.628,Negative
4704,0,0,0,0,440.171272,0.005765,-0.005765,470.35369000000003,0.00717,-0.00717,0.956,0.012,-0.012,12.217,0.701,-0.701,783.5,33.7,-33.7,5.97,1.16,-1.9,334,2.96,1.76,-1.73,38.0,1,6261,174,-174,4.001,0.28,-0.12,1.679,0.32799999999999996,-0.5329999999999999,286.59122,48.220268,13.014000000000001,Negative
4705,0,0,0,0,474.96952000000005,0.046830000000000004,-0.046830000000000004,281.948,0.0746,-0.0746,0.5688,0.1308,-0.4611,4.58,1.3,-1.3,595.0,220.0,-220.0,2.44,1.02,-0.23,249,0.91,1.12,-0.26,6.4,1,6287,168,-209,4.473,0.052000000000000005,-0.298,0.9620000000000001,0.402,-0.092,290.57974,48.214218,15.087,Negative
4707,0,0,0,0,74.624063,0.001895,-0.001895,194.3704,0.0273,-0.0273,0.019,0.43,-0.019,8.881,0.865,-0.865,346.9,38.6,-38.6,1.75,0.55,-0.18,448,9.49,8.99,-2.98,11.0,1,6187,197,-241,4.499,0.052000000000000005,-0.20800000000000002,0.937,0.29100000000000004,-0.09699999999999999,291.07666,43.61208,15.335,Negative
4714,0,0,0,0,574.65297,0.028980000000000002,-0.028980000000000002,365.2946,0.0539,-0.0539,0.5663,0.2172,-0.4553,4.37,1.1,-1.1,725.0,243.0,-243.0,2.28,0.97,-0.19,196,0.35,0.45,-0.08,7.4,1,5596,158,-143,4.553,0.034,-0.276,0.821,0.348,-0.067,289.62814,44.942421,14.789000000000001,Negative
4715,0,0,0,0,21.9578446,0.0001992,-0.0001992,135.06742,0.00672,-0.00672,0.1492,0.3757,-0.1491,1.038,0.332,-0.332,96.6,25.2,-25.2,0.78,0.14,-0.05,533,19.05,11.07,-4.08,6.7,1,5192,166,-133,4.583,0.022000000000000002,-0.131,0.802,0.145,-0.053,287.06146,45.030429999999996,13.595999999999998,Negative
4718,0,0,0,0,107.904526,0.001667,-0.001667,159.9493,0.0131,-0.0131,0.2415,0.2474,-0.2415,2.053,0.32799999999999996,-0.32799999999999996,249.4,49.8,-49.8,1.26,0.43,-0.09,337,3.05,3.06,-0.68,6.1,1,5565,154,-136,4.574,0.028999999999999998,-0.218,0.802,0.272,-0.059000000000000004,287.86899,46.26936,14.295,Negative
4723,0,0,0,0,3.1318392000000004,0.000682,-0.000682,132.123,0.18100000000000002,-0.18100000000000002,0.3864,0.0633,-0.3863,1.632,0.349,-0.349,159.9,33.2,-33.2,1.5,0.49,-0.33,1443,1025.14,1036.85,-475.41,6.0,1,6070,193,-195,4.246,0.215,-0.218,1.159,0.385,-0.253,292.32944,47.835629,14.122,Negative
4725,0,0,0,0,207.76789399999998,0.0070290000000000005,-0.0070290000000000005,224.425,0.0251,-0.0251,0.6973,0.0202,-0.5293,5.21,1.6,-1.6,320.6,71.4,-71.4,3.52,2.61,-1.88,379,4.85,11.9,-3.93,7.7,1,5210,176,-167,3.8939999999999997,0.604,-0.392,1.849,1.365,-0.9890000000000001,298.06827000000004,47.867809,13.744000000000002,Negative
4726,0,0,0,0,113.083522,0.002385,-0.002385,217.1521,0.0163,-0.0163,0.039,0.414,-0.039,10.315,0.536,-0.536,130.7,12.0,-12.0,1.59,0.28,-0.31,450,9.65,4.42,-3.66,13.0,1,5903,79,-70,4.178999999999999,0.17600000000000002,-0.10800000000000001,1.4,0.24600000000000002,-0.27,288.72643999999997,47.906872,13.335999999999999,Positive
4728,0,0,0,0,381.37504,0.03635,-0.03635,490.55,0.0596,-0.0596,0.3515,0.0961,-0.3514,16.57,3.8,-3.8,286.5,46.6,-46.6,1.24,0.41,-0.08,212,0.48,0.5,-0.1,11.8,1,5513,183,-139,4.614,0.028999999999999998,-0.19399999999999998,0.7290000000000001,0.243,-0.049,291.21762,47.95216,14.182,Negative
4730,0,1,0,0,0.762724045,1.11e-07,-1.11e-07,131.650802,0.00011999999999999999,-0.00011999999999999999,1.252,0.29100000000000004,-0.076,1.9881799999999998,0.005379999999999999,-0.005379999999999999,9782.2,13.8,-13.8,41.02,11.64,-7.15,1860,2827.5,2477.72,-1098.57,451.7,1,5313,175,-143,4.39,0.14400000000000002,-0.198,0.976,0.27699999999999997,-0.17,283.5701,43.736118,14.5,Negative
4731,0,0,0,0,529.39169,0.012969999999999999,-0.012969999999999999,387.3915,0.0114,-0.0114,0.037000000000000005,0.4227,-0.037000000000000005,10.869000000000002,0.627,-0.627,319.9,29.6,-29.6,4.4,2.31,-1.75,319,2.43,3.93,-1.65,12.1,1,5283,154,-168,3.699,0.442,-0.332,2.504,1.317,-0.995,288.03607,43.796139000000004,13.155999999999999,Negative
4735,0,0,0,0,388.04846299999997,0.006305,-0.006305,295.8353,0.0147,-0.0147,0.1973,0.258,-0.1972,3.4560000000000004,0.603,-0.603,149.6,20.1,-20.1,3.0,0.14,-0.14,376,4.71,0.67,-0.64,8.3,1,5779,67,-67,3.765,0.017,-0.018000000000000002,2.46,0.11,-0.12,284.31519,45.132259000000005,11.084000000000001,Negative
4736,0,0,0,0,34.026986799999996,0.00043819999999999997,-0.00043819999999999997,164.79638,0.009309999999999999,-0.009309999999999999,0.5682,0.0076,-0.5003,1.5859999999999999,0.39399999999999996,-0.39399999999999996,361.7,79.1,-79.1,1.57,2.63,-0.15,455,10.15,72.23,-2.7,6.2,1,4999,154,-132,4.513999999999999,0.068,-0.812,0.8009999999999999,1.347,-0.077,293.01563,45.166740000000004,15.592,Negative
4738,0,0,0,0,511.88199999999995,0.015069999999999998,-0.015069999999999998,533.7435,0.0204,-0.0204,0.5102,0.081,-0.4133,4.822,0.8420000000000001,-0.8420000000000001,610.0,145.0,-145.0,2.56,1.14,-0.25,241,0.79,1.05,-0.23,6.5,1,6141,163,-212,4.454,0.051,-0.303,1.0070000000000001,0.449,-0.098,295.69479,46.319328000000006,15.462,Negative
4739,0,0,0,0,96.16705,0.002072,-0.002072,134.6749,0.0143,-0.0143,0.1194,0.364,-0.1194,2.775,0.534,-0.534,270.7,47.6,-47.6,1.15,0.22,-0.09,313,2.26,1.46,-0.57,7.2,1,5147,201,-163,4.617,0.031,-0.106,0.716,0.135,-0.055,300.47402999999997,46.332039,13.419,Negative
4742,0,0,0,0,208.800733,0.006389,-0.006389,328.6955,0.0145,-0.0145,0.3095,0.187,-0.3093,1.964,0.653,-0.653,594.0,139.0,-139.0,2.88,1.8,-0.37,347,3.43,6.63,-1.2,4.9,1,6208,159,-235,4.372,0.078,-0.349,1.168,0.732,-0.151,296.94031,46.494099,15.239,Negative
4743,0,0,0,0,7.8633612379999995,1.1e-06,-1.1e-06,131.685485,0.00011,-0.00011,0.8690000000000001,0.008,-0.001,3.42771,0.00758,-0.00758,18157.0,39.9,-39.9,22.7,3.38,-5.07,1057,294.86,117.92,-126.54,723.3,1,5615,84,-76,4.136,0.188,-0.10099999999999999,1.4,0.20800000000000002,-0.313,297.31314,46.448212,12.524000000000001,Negative
4745,0,0,0,0,208.04713700000002,0.009334,-0.009334,321.9021,0.0228,-0.0228,0.1884,0.3127,-0.1883,3.22,0.7070000000000001,-0.7070000000000001,287.5,70.0,-70.0,2.05,0.78,-0.6,363,4.12,4.69,-2.27,6.9,1,5991,174,-155,4.175,0.309,-0.255,1.2,0.456,-0.354,294.28503,48.059447999999996,13.934000000000001,Negative
4746,0,0,0,0,30.561533,0.0003256,-0.0003256,136.05488,0.008140000000000001,-0.008140000000000001,0.0124,0.4358,-0.0124,2.227,0.308,-0.308,585.7,97.2,-97.2,1.53,0.08,-0.15,379,4.86,1.22,-1.36,6.9,1,4294,132,-137,4.609,0.052000000000000005,-0.018000000000000002,0.664,0.035,-0.063,297.39092999999997,48.03928,15.870999999999999,Negative
4748,0,0,0,0,53.554545999999995,0.001423,-0.001423,160.3983,0.0247,-0.0247,0.62,0.013000000000000001,-0.496,5.5329999999999995,0.7559999999999999,-0.7559999999999999,127.6,18.5,-18.5,3.1,0.44,-1.04,769,82.79,31.45,-48.13,8.9,1,6039,81,-81,3.76,0.3,-0.1,2.622,0.377,-0.879,283.37384,43.801361,11.47,Positive
4749,0,0,0,0,119.07964199999999,0.003172,-0.003172,134.0349,0.0264,-0.0264,0.2275,0.2406,-0.2274,16.268,0.72,-0.72,422.5,29.0,-29.0,17.89,0.74,-5.04,795,94.61,16.1,-51.87,18.0,1,4849,92,-159,2.9419999999999997,0.031,-0.028999999999999998,8.984,0.376,-2.529,286.92426,43.82943,13.468,Negative
4751,0,0,0,0,20.5858591,0.0008466000000000001,-0.0008466000000000001,140.6753,0.0272,-0.0272,0.7233,0.0522,-0.5423,3.069,0.983,-0.983,260.2,85.2,-85.2,1.31,0.78,-0.14,586,27.85,56.47,-8.38,6.6,1,5523,236,-177,4.526,0.08800000000000001,-0.435,0.753,0.452,-0.081,300.9559,45.11108,15.306,Negative
4753,0,0,0,0,113.573945,0.001397,-0.001397,216.47178,0.007209999999999999,-0.007209999999999999,0.1359,0.3378,-0.1358,3.0069999999999997,0.342,-0.342,249.6,30.8,-30.8,3.45,2.17,-1.98,496,14.32,27.92,-12.01,7.8,1,5155,140,-153,3.7680000000000002,0.6709999999999999,-0.37,2.233,1.402,-1.28,285.09997999999996,45.23811,12.397,Negative
4758,0,0,0,0,169.415073,0.003827,-0.003827,283.3498,0.0193,-0.0193,0.7546,0.2231,-0.5263,3.884,0.7490000000000001,-0.7490000000000001,239.9,34.6,-34.6,2.32,1.42,-0.5,413,6.87,12.61,-3.16,9.8,1,6362,140,-211,4.238,0.15,-0.332,1.3780000000000001,0.8440000000000001,-0.294,298.47745,48.222031,12.427,Negative
4760,0,0,0,0,57.774937300000005,0.0009835,-0.0009835,154.2915,0.0119,-0.0119,0.044000000000000004,0.409,-0.044000000000000004,4.731,0.509,-0.509,283.6,30.7,-30.7,1.85,0.59,-0.2,524,17.82,16.58,-5.79,10.4,1,6277,174,-239,4.417,0.065,-0.20800000000000002,1.097,0.34600000000000003,-0.12300000000000001,297.19424,48.322891,14.753,Negative
4767,0,0,0,0,317.009388,0.006138,-0.006138,183.1035,0.0182,-0.0182,0.2991,0.1577,-0.299,3.013,0.46799999999999997,-0.46799999999999997,326.9,51.5,-51.5,4.03,2.4,-2.41,345,3.34,6.17,-2.87,7.5,1,5066,149,-156,3.787,0.688,-0.364,2.27,1.347,-1.359,294.09128,45.21767,13.555,Negative
4770,0,0,0,0,7.77710639,8.39e-05,-8.39e-05,133.86539,0.00743,-0.00743,0.196,0.264,-0.196,3.418,0.278,-0.278,77.4,8.5,-8.5,0.73,0.03,-0.06,773,84.44,13.94,-17.01,10.6,1,5073,75,-83,4.481,0.077,-0.033,0.851,0.040999999999999995,-0.065,287.82678,45.331322,13.725,Positive
4775,0,0,0,0,445.351255,0.0062759999999999995,-0.0062759999999999995,558.63755,0.00763,-0.00763,0.1716,0.2684,-0.1716,6.516,0.327,-0.327,420.4,37.7,-37.7,3.66,2.14,-0.8,370,4.43,8.09,-2.16,10.6,1,7202,217,-316,4.112,0.13699999999999998,-0.332,1.755,1.025,-0.382,286.35242,42.585770000000004,13.735,Negative
4780,0,0,0,0,97.5137491,0.0008932,-0.0008932,156.92462,0.00821,-0.00821,0.0922,0.3596,-0.0922,2.655,0.225,-0.225,279.8,32.9,-32.9,5.27,2.14,-2.29,630,37.25,46.29,-26.95,9.1,1,5437,175,-190,3.57,0.382,-0.26,3.18,1.29,-1.3840000000000001,281.95456,43.98061,12.603,Negative
4786,0,0,0,0,17.168095,0.003415,-0.003415,134.637329,0.0491,-0.0491,0.9990000000000001,0.018000000000000002,-0.6970000000000001,13.04,1.2,-1.2,143.1,20.9,-20.9,4.81,2.95,-2.96,603,31.34,59.51,-27.22,8.1,1,5053,136,-151,3.824,0.777,-0.777,1.9069999999999998,1.172,-1.172,290.39032000000003,45.389992,14.498,Negative
4789,0,0,0,0,341.557931,0.004659,-0.004659,244.88596,0.007359999999999999,-0.007359999999999999,0.6746,0.2661,-0.4528,3.365,0.275,-0.275,433.0,44.8,-44.8,6.81,3.39,-1.74,393,5.65,8.17,-2.85,9.6,1,5138,113,-142,3.551,0.204,-0.319,3.0980000000000003,1.541,-0.7929999999999999,293.37994,45.31385,12.472000000000001,Negative
